TotalBsmtSF,ScreenPorch,PoolArea,BsmtFinSF2,LowQualFinSF,HalfBath,BsmtFinSF1,BedroomAbvGr,OpenPorchSF,BsmtHalfBath,house_Age,GarageCars,GrLivArea,WoodDeckSF,Fireplaces,LotFrontage,MasVnrArea,EnclosedPorch,2ndFlrSF,BsmtUnfSF,BsmtFullBath,3SsnPorch,LotArea,OverallCond,OverallQual,FullBath,KitchenAbvGr,SalePrice,MiscVal,MSSubClass,MSZoning,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,GarageType,MiscFeature,SaleType,SaleCondition,LotShape,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,PavedDrive,PoolQC,Fence
1064,0,0,0,0,0,0,3,0,0,35,2,1350,0,1,78.0,174.0,0,0,1064,0,0,10140,5,6,2,1,165000,0,20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,TA,RFn,TA,Y,,MnPrv
718,0,0,0,0,1,0,3,48,0,117,2,2554,0,0,60.0,0.0,143,978,718,0,0,10800,8,7,1,1,159500,0,70,RM,Bnk,Inside,OldTown,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,VinylSd,,BrkTil,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,P,,
1176,0,0,0,0,1,1084,3,0,1,35,2,1178,224,1,80.0,0.0,0,0,92,0,0,10000,6,5,1,1,157000,0,20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,CBlock,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,BLQ,Unf,Gd,SBrkr,Gd,Typ,Fa,Unf,TA,Y,,MnPrv
1311,0,0,0,0,1,1173,3,154,0,15,3,2418,250,1,96.0,651.0,216,1093,138,1,0,10542,5,7,2,1,341000,0,60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
971,0,0,0,0,1,523,3,0,0,37,1,971,0,1,69.0,0.0,0,0,448,0,0,9920,6,5,1,1,128500,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Gd,ALQ,Unf,TA,SBrkr,TA,Typ,Po,Unf,TA,Y,,
1742,0,0,0,0,0,1148,2,28,0,21,2,1742,114,1,70.0,0.0,234,0,594,1,0,6563,5,8,2,1,275000,0,120,RL,Low,CulDSac,StoneBr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Mod,Gd,TA,Gd,TA,Gd,GLQ,Unf,TA,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
848,0,0,0,0,0,662,1,0,0,6,2,848,160,0,70.0,169.0,0,0,186,1,0,4426,5,6,1,1,143000,0,120,RM,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
864,0,0,0,0,0,191,3,0,0,39,2,864,0,0,70.0,0.0,0,0,673,0,0,8120,7,4,1,1,124500,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,Gd,TA,TA,No,ALQ,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,
941,156,0,0,0,0,0,4,0,0,54,1,1470,0,0,60.0,0.0,0,473,941,0,0,8172,6,4,2,1,135000,0,50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,
1698,0,0,0,0,0,1234,3,64,0,2,3,1698,327,1,86.0,340.0,0,0,464,1,0,13286,5,9,2,1,320000,0,20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Ex,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
864,0,0,239,0,0,375,3,0,0,39,2,864,96,0,60.0,0.0,0,0,250,0,0,6960,6,4,1,1,120500,500,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,,CBlock,GasA,Y,Detchd,Shed,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,ALQ,BLQ,TA,SBrkr,Gd,Typ,,Unf,TA,Y,,
880,0,0,0,0,0,808,3,44,0,21,2,1680,292,1,70.0,260.0,0,0,72,1,182,21695,9,6,2,1,222000,0,20,RL,Lvl,Corner,Crawfor,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,BrkFace,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,Gd,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1232,0,0,0,0,0,724,2,0,0,2,2,1232,132,0,64.0,82.0,0,0,508,1,0,7314,5,7,2,1,194500,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
1584,0,0,0,0,0,0,4,25,0,51,3,1776,0,0,85.0,95.0,0,0,1584,1,0,11475,5,5,2,2,110000,0,90,RL,Lvl,Corner,NAmes,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,Detchd,,COD,Abnorml,Reg,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
780,0,0,0,360,0,152,2,23,0,84,2,1208,0,0,52.0,0.0,112,0,628,0,0,6240,5,4,1,1,103000,0,30,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,TA,FuseA,TA,Typ,,Unf,TA,Y,,
1595,0,0,0,0,0,1180,2,152,0,15,2,1616,237,1,39.0,0.0,0,0,415,1,0,5389,5,8,2,1,236500,0,120,RL,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
868,0,0,0,0,0,786,3,22,0,4,2,1146,160,1,73.0,442.0,0,0,82,1,0,9590,5,7,2,1,187500,0,80,RL,Lvl,Corner,Timber,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Ex,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1153,0,0,0,0,1,252,3,84,0,10,2,2031,192,1,75.0,202.0,0,878,901,0,0,11404,5,7,2,1,222500,0,60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,Av,ALQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
864,0,0,0,0,0,594,3,0,0,48,1,1144,165,1,80.0,0.0,0,0,270,1,0,10000,6,5,1,1,131400,400,20,RL,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,,CBlock,GasA,Y,Attchd,Shed,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,Ex,SBrkr,TA,Typ,TA,RFn,TA,Y,,GdWo
948,0,0,0,0,0,0,3,0,0,39,1,948,147,0,70.0,0.0,0,0,948,0,0,8978,5,5,1,1,108000,0,20,RL,Lvl,Corner,Sawyer,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,PConc,GasA,Y,Attchd,,WD,Family,IR1,Gtl,TA,TA,TA,TA,No,Unf,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
880,0,0,0,0,1,390,2,341,0,92,2,1768,0,2,60.0,0.0,0,888,490,0,0,10800,7,7,1,1,163000,0,75,RM,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasW,N,Detchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,Mn,Rec,Unf,Fa,SBrkr,TA,Typ,TA,Unf,TA,N,,
0,0,0,0,0,0,0,2,0,0,56,2,1040,0,0,60.0,0.0,0,0,0,0,0,8544,4,3,2,2,93500,0,90,RL,Lvl,Inside,NAmes,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stone,,CBlock,GasA,N,Detchd,,WD,Normal,Reg,Gtl,TA,TA,,,,,,Gd,FuseF,TA,Typ,,Unf,TA,Y,,
893,0,0,0,0,1,0,3,116,0,1,3,1801,0,1,72.0,0.0,0,900,893,0,0,10463,5,8,2,1,239900,0,60,RL,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1200,0,0,0,0,0,1200,3,0,0,22,0,1200,120,0,60.0,0.0,0,0,0,3,0,10800,5,5,3,1,179000,0,90,RL,Lvl,Inside,Edwards,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,,,WD,Alloca,Reg,Gtl,TA,TA,Gd,Gd,Gd,GLQ,Unf,TA,SBrkr,TA,Typ,,,,Y,,
864,0,0,0,0,1,0,3,56,0,5,2,1728,187,0,65.0,0.0,0,864,864,0,0,9313,5,7,2,1,190000,0,60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
264,0,0,0,0,0,0,2,0,0,97,2,1432,270,0,60.0,0.0,112,664,264,0,0,9600,7,5,2,1,132000,0,70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,,BrkTil,GasA,Y,Detchd,,WD,Abnorml,Reg,Gtl,TA,Gd,Fa,Fa,No,Unf,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,GdPrv
912,0,0,0,0,0,832,3,0,1,47,1,912,168,0,65.0,0.0,0,0,80,1,0,6768,8,6,1,1,142000,0,20,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,,CBlock,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,Gd,TA,TA,Mn,GLQ,Unf,Gd,SBrkr,Gd,Typ,,Unf,TA,Y,,GdPrv
1349,0,0,0,0,0,0,3,55,0,7,2,1349,120,0,65.0,108.0,0,0,1349,0,0,8450,5,7,2,1,179000,0,20,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,TA,Typ,,Unf,TA,Y,,GdPrv
520,100,0,0,0,0,444,3,0,1,46,2,1464,302,1,70.0,0.0,0,0,76,0,0,12886,6,5,2,1,175000,0,80,RL,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Av,ALQ,Unf,Ex,SBrkr,TA,Min2,TA,RFn,TA,Y,,
1337,0,0,0,0,0,733,2,0,0,15,2,1337,96,1,41.0,0.0,70,0,604,1,168,5395,5,8,2,1,180000,0,120,RL,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Gd,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
1142,0,0,80,0,1,575,4,204,1,32,2,2715,0,2,70.0,289.0,0,1540,487,0,0,8963,9,8,3,1,299800,0,60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,BuiltIn,,WD,Normal,IR1,Gtl,Ex,Gd,TA,Gd,No,GLQ,ALQ,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
952,0,0,0,0,1,300,4,54,0,9,2,2256,224,1,70.0,0.0,0,1276,652,0,0,8795,5,7,2,1,236000,0,60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,BuiltIn,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
1240,0,0,0,0,1,0,4,0,0,129,4,2640,181,1,65.0,0.0,386,1320,1240,0,0,11700,7,7,1,1,265979,0,70,RM,Lvl,Corner,OldTown,Norm,1Fam,2Story,Mansard,CompShg,Stucco,Stucco,,Stone,GasW,N,Detchd,,WD,Normal,IR1,Gtl,Gd,TA,TA,Fa,No,Unf,Unf,TA,SBrkr,Gd,Typ,Gd,Unf,TA,N,,
1720,0,0,0,0,0,919,3,56,0,14,2,1720,240,1,59.0,338.0,154,0,801,1,0,10593,5,7,2,1,260400,0,20,RL,Lvl,Inside,NoRidge,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,Y,,
0,0,0,0,0,0,0,4,0,0,64,1,1529,92,0,50.0,0.0,185,441,0,0,0,8405,3,4,2,1,98000,0,50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,,Slab,Wall,N,Detchd,,WD,Normal,Reg,Gtl,TA,TA,,,,,,TA,FuseF,TA,Mod,,Unf,TA,N,,
576,0,0,0,0,0,0,3,160,0,100,0,1140,0,0,55.0,0.0,0,348,576,0,0,8800,7,4,1,1,96500,0,50,RM,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,BrkTil,GasA,Y,,,WD,Normal,Reg,Gtl,TA,TA,TA,Fa,No,Unf,Unf,Gd,SBrkr,TA,Min2,,,,N,,
660,0,0,0,0,1,0,3,48,0,4,2,1320,0,0,70.0,0.0,0,660,660,0,0,7750,5,7,2,1,162000,0,60,RL,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,,Fin,TA,Y,,
1479,0,0,0,0,0,1200,3,27,0,9,2,1494,168,0,79.0,0.0,0,0,279,1,0,9236,5,6,2,1,217000,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,Gd,Gd,TA,Gd,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
1030,0,0,0,0,1,0,3,52,0,1,3,2098,192,1,80.0,178.0,0,1060,1030,0,0,10240,5,8,2,1,275500,0,60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Mn,Unf,Unf,Gd,SBrkr,Ex,Typ,Gd,RFn,TA,Y,,
1026,0,0,472,0,0,439,3,48,0,40,2,1026,171,0,61.0,0.0,0,0,115,1,0,7930,8,6,1,1,156000,0,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,GLQ,LwQ,Gd,SBrkr,Gd,Typ,,RFn,TA,Y,,
729,0,0,0,0,1,381,3,24,0,10,2,1471,0,0,34.0,894.0,0,729,348,0,0,3230,5,6,2,1,172500,0,160,FV,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,GLQ,Unf,Gd,SBrkr,TA,Typ,,Unf,TA,Y,,
866,0,0,0,0,1,20,3,105,0,2,2,1768,144,0,68.0,0.0,0,902,846,0,0,10769,5,8,2,1,212000,0,60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
672,0,0,0,0,1,438,3,0,0,32,2,1386,335,1,70.0,328.0,0,714,234,0,0,11616,5,6,2,1,158900,0,60,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkCmn,CBlock,GasA,Y,Attchd,,WD,Abnorml,IR1,Gtl,TA,TA,TA,TA,Mn,Rec,Unf,TA,SBrkr,TA,Typ,TA,Fin,TA,Y,,GdPrv
744,0,0,0,0,1,549,3,0,0,9,2,1501,0,0,24.0,360.0,0,744,195,0,0,2280,5,7,2,1,179400,0,160,FV,Lvl,Inside,Somerst,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,ALQ,Unf,Gd,SBrkr,TA,Typ,,Unf,TA,Y,,
1318,0,0,64,0,1,56,4,98,0,12,3,2531,222,1,65.0,513.0,0,1203,1198,0,0,12257,5,8,2,1,290000,0,60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,TA,Gd,TA,Av,LwQ,ALQ,Ex,SBrkr,Gd,Typ,TA,RFn,TA,Y,,
864,0,0,0,0,0,612,2,0,0,50,1,864,0,0,70.0,0.0,0,0,252,0,0,9100,6,6,1,1,127500,450,20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Detchd,Shed,WD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,SBrkr,TA,Typ,,Unf,Ex,Y,,
1145,0,0,0,0,0,405,2,0,0,85,2,1301,0,0,60.0,0.0,0,0,740,0,0,6911,5,5,1,1,100000,0,30,RM,Lvl,FR2,BrkSide,Feedr,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,PConc,GasA,Y,Detchd,,WD,Normal,Reg,Gtl,TA,TA,TA,TA,Mn,LwQ,Unf,TA,SBrkr,Fa,Min1,,Unf,TA,Y,,
756,0,0,0,0,1,24,3,45,0,1,2,1547,169,0,72.0,0.0,0,783,732,0,0,8640,5,7,2,1,215200,0,60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,Con,Normal,Reg,Gtl,TA,TA,Gd,TA,Mn,GLQ,Unf,Ex,SBrkr,Gd,Typ,,Unf,TA,Y,,
1252,180,0,0,0,1,1163,3,128,0,10,3,2365,0,1,82.0,673.0,0,1097,89,1,0,9430,5,8,2,1,337000,0,60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,Mn,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,Y,,
1494,216,0,1057,0,1,437,2,30,0,11,2,1494,0,1,30.0,0.0,0,0,0,1,0,9549,5,8,1,1,270000,0,120,RL,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,Hip,CompShg,BrkFace,BrkFace,,PConc,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,Gd,Gd,Gd,Gd,Av,LwQ,GLQ,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
1498,0,0,0,0,0,0,2,174,0,0,2,1506,0,1,75.0,284.0,0,0,1498,0,0,14587,5,9,2,1,264132,0,20,RL,Lvl,Inside,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Ex,Typ,Gd,Fin,TA,Y,,
980,0,0,0,0,1,394,3,66,0,22,2,1714,228,1,80.0,42.0,156,734,586,0,0,10421,5,7,2,1,196500,500,60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,Shed,WD,Normal,Reg,Gtl,TA,TA,Gd,TA,No,GLQ,Unf,TA,SBrkr,TA,Typ,TA,Unf,TA,Y,,MnPrv
983,0,0,0,0,0,660,4,0,0,68,1,1750,245,0,75.0,0.0,156,767,323,1,0,12508,7,6,2,1,160000,1300,50,RL,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,CBlock,GasA,Y,Attchd,Shed,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Mn,ALQ,Unf,Ex,SBrkr,TA,Mod,,Unf,TA,Y,,
1860,0,0,0,0,0,24,3,33,0,2,2,1836,120,1,70.0,0.0,0,0,1836,0,0,9100,5,7,2,1,216837,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1650,210,0,0,0,1,1416,4,36,0,7,3,3279,503,1,47.0,603.0,0,1589,234,1,0,53504,5,8,3,1,538000,0,60,RL,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,Hip,CompShg,CemntBd,Wd Shng,BrkFace,PConc,GasA,Y,BuiltIn,,WD,Normal,IR2,Mod,Ex,TA,Gd,TA,Gd,ALQ,Unf,Ex,SBrkr,Ex,Mod,Gd,Fin,TA,Y,,
858,0,0,0,0,0,685,2,0,0,27,2,858,120,0,70.0,0.0,0,0,173,1,0,7252,5,5,1,1,134900,0,85,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,Hip,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Detchd,,WD,Normal,IR1,Gtl,TA,TA,Gd,TA,Av,GLQ,Unf,TA,SBrkr,TA,Typ,,Unf,TA,Y,,
836,0,0,0,0,0,836,2,0,0,55,2,1220,0,0,67.0,0.0,0,0,0,0,0,8877,5,4,1,1,102000,0,20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Detchd,,COD,Normal,Reg,Gtl,TA,TA,Fa,Fa,No,LwQ,Unf,TA,FuseF,TA,Typ,,Unf,TA,Y,,
1029,0,0,127,0,0,422,3,0,0,34,2,1117,144,1,94.0,0.0,0,0,480,1,0,7819,5,6,1,1,107000,0,80,RL,Lvl,Inside,Edwards,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,,CBlock,GasA,Y,Detchd,,WD,Abnorml,Reg,Gtl,TA,TA,TA,TA,Av,ALQ,BLQ,TA,SBrkr,TA,Typ,TA,Unf,TA,Y,,MnPrv
912,0,0,0,0,0,456,2,0,0,49,1,912,0,0,70.0,1.0,0,0,456,0,0,10150,5,5,1,1,114500,0,20,RL,Lvl,Inside,NAmes,Feedr,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,CBlock,GasA,Y,Attchd,,COD,Normal,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Ex,FuseA,TA,Typ,,RFn,TA,Y,,
1935,0,0,0,0,0,0,3,45,0,1,3,1973,315,1,110.0,375.0,0,0,1935,0,0,14226,5,8,2,1,395000,0,20,RL,Lvl,Corner,NridgHt,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,New,Partial,Reg,Gtl,Gd,TA,Gd,TA,Av,Unf,Unf,Gd,SBrkr,Gd,Typ,Gd,Fin,TA,Y,,
1204,0,0,0,0,0,866,2,247,0,11,2,1204,0,0,32.0,320.0,0,0,338,1,0,4500,5,6,2,1,162000,0,120,RM,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,WD,Normal,Reg,Gtl,TA,TA,Ex,TA,No,GLQ,Unf,Ex,SBrkr,TA,Typ,,Fin,TA,Y,,
1614,0,0,0,0,0,20,3,59,0,1,3,1614,144,0,86.0,240.0,0,0,1594,0,0,11210,5,7,2,1,221500,0,20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,,New,Partial,IR1,Gtl,Gd,TA,Gd,TA,Av,GLQ,Unf,Ex,SBrkr,Gd,Typ,,RFn,TA,Y,,
864,0,0,0,0,0,762,3,0,0,32,2,894,241,1,100.0,0.0,0,0,102,1,0,13350,5,5,1,1,142500,0,20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,,CBlock,GasA,Y,Attchd,,WD,Normal,IR1,Gtl,TA,TA,TA,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,Fa,Unf,TA,Y,,MnPrv
